listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,facilities,facilities_1,facilities_2,facilities_3,facilities_4,facilities_888,facilities_other_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_888,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc
700616,2014-08-14 10:19:35,Blue Moon Acres: Certified Organic Farm and Market,"11 Willow Creek Dr., Pennington, New Jersey 08534",,,,,,,,,,,,,,,,,,,,,,-74.787865,40.3470090,,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700617,2014-07-29 13:09:18,Northridge Blueberries LLC,"497 West Main Road, Conneaut, Ohio 44030",,,,,,,,,,,,,,,,,,,,,,-80.613060,41.927312,"On the South side of US Route 20, just inside the very Western edge of Conneaut.",Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700618,2014-08-13 12:03:24,Leaning Oak Farm,"3800 Newbys Bridge Road , Chesterfield, Virginia 23832",,,,,,,,,,,,,,,,,,,,,,-77.535499,37.455605,"Roadside self serve farm stand with fresh produce. Depending on season we have tomatoes, peppers, garlic, egg plant, kale, arugula, lettuce, onions, summer and winter squash, cucumbers, gourds, pumpkins and more. . No pesticides sprayed on the produce and all produce if grown onsite.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700619,2014-08-06 14:22:54,Normans Orchard,"2318 Butler Logan Road Frazer Township, Tarentum, Pennsylvania 15084",,,,,,,,,,,,,,,,,,,,,,-79.803454,40.587205,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700620,2014-07-27 09:50:10,Nelson-Shine Produce,"2911 145th Avenue, Brainerd, Minnesota 56401",,,,,,,,,,,,,,,,,,,,,,-94.096183,46.1977690,"1 mile south and east of Hwy 25/CR 2 intersection, 12 miles south of Brainerd/15 miles north of Pierz, turn on 30th St. Watch for blue business signs",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700621,2014-07-30 00:15:06,Texas A&M University-Commerce Twin Oaks Blueberry Farm,"2965 State Highway 24, Campbell, Texas 75422",,,,,,,,,,,,,,,,,,,,,,-95.931503,33.183129,"Exit 101 off Interstate 30, coming from Greenville TX, follow road over the interstate (Hwy 24) about 6 miles on the right.  Coming from Paris TX, we are six miles past TAMUC campus, across from Equine Center on the left hand side of the road.  We have blue sign that says \""Blueberry Farm\"".",Hand washing station(s);Flush toilets;Picnic areas without tables;Picnic areas with tables;,1,1,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700622,2014-07-27 08:41:53,Bluebonnet Berries,"10356 South State Hwy 94, Trinity , Texas 75862",,,,,,,,,,,,,,,,,,,,,,-95.307772,30.996667,"5.5 miles north of Trinity,TX on Hwy 94 south.",Flush toilets;,0,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700623,2022-04-14 06:27:38,Jamesons High Meadow Farm,"410 Skyline Trail, Chester, Massachusetts 1011",Mass Farm Bureau;Chester Hill Association;,0,0,1,1,0,,,Mass Farm Bureau,Chester Hill Association,,Women-Owned Business;,0,0,1,0,0,0,0,,"Pick your own blueberries and apples.  Beautiful, quiet location and simple, plain family time fun!
Maple syrup and fresh eggs, hay and cordwood for sale.",-72.934729,42.29833,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Commerical Checks/Accounts;,0,0,1,1,1,0,0,0,,,,0,0,0,0,,
700624,2014-07-26 20:26:26,Bixler Farms,"358 County Road 204, Dawson, Alabama 35963",,,,,,,,,,,,,,,,,,,,,,-85.917537,34.33139,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700625,2022-04-27 15:26:56,Rooney's Front Porch Farm,"8611 47th Drive, Live Oak, Florida 32060","Florida Farm Bureau, Fresh from Florida;",0,0,1,0,0,,,"Florida Farm Bureau, Fresh from Florida",,,Women-Owned Business;Veteran-Owned Business;,0,0,1,1,0,0,0,,"Rooney\'s Front Porch Farm\'s season is June to mid July.  We offer U-Pick blueberries, blackberries and sunflowers.  There is ample parking and a clean restroom.  Fun for the whole family.  Check our website for lots of pictures.",-82.843306,30.294693,Just north of I-10 and west of County Road 137.,Hand washing station(s);Flush toilets;Picnic areas with tables;Parking;,1,1,0,1,1,Parking,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Commerical Checks/Accounts;Cash App;Venmo;,0,0,1,1,1,0,1,1,Cash App,Venmo,,0,0,0,0,,
700626,2014-07-27 15:45:49,Blueberry Fields Of Stillwater,"9450 Mendel Road North, Stillwater, Minnesota 55082",,,,,,,,,,,,,,,,,,,,,,-92.852251,45.085194,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700627,2014-08-04 10:56:01,Apple Valley Orchard LLC,"1670 Mar-El Road, DePere, Wisconsin 54115",,,,,,,,,,,,,,,,,,,,,,-88.092893,44.378637,Hwy 57 5 miles South of De Pere to Mar-El Road. Turn west onto Mar-El Road.  Apple Valley Orchard is on the left side of Mar-El Road,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700628,2014-07-31 21:55:55,BerryKnoll,"67 Old Portland Rd., off Brownfield Road, Eaton, New Hampshire 03832",,,,,,,,,,,,,,,,,,,,,,-71.010638,43.916591,"From Conway, 3 1/2 miles from Crystal Lake BeachFrom Maine, 1 mile from the Maine State Line",Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700629,2014-07-31 17:40:17,Thank You Berry Much Farms,"5975 Culver Drive Southeast, Salem, Oregon 97317",,,,,,,,,,,,,,,,,,,,,,-122.93870,44.905624,"From Cordon Rd, go east on Macleay, take the first right onto Culver. Big blueberry sign by the driveway. OR from Hwy 22, take Gaffin Rd exit. Turn left on Culver at the stop sign.",Hand washing station(s);Picnic areas without tables;Picnic areas with tables;,1,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700630,2014-07-26 23:28:47,Hart Apiaries,"3738 Highway 47, Lonedell, Missouri 63060",,,,,,,,,,,,,,,,,,,,,,-90.868656,38.238180,Our farm is located approximately 6 miles south of HWY 30 on the left side of HWY 47.  See our website for more directions. www.hartapiaries.com,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700631,2015-03-23 15:27:53,Bell Point Farms,"5374 Granville Highway, Granville, Tennessee 38564",,,,,,,,,,,,,,,,,,,,,,-85.756980,36.275492,"TN Hwy 53, Across from Liberty Church of Christ approximately 2 miles outside Granville.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700632,2014-07-29 21:32:11,Bee Sweet Berry Farm,"1442 Globe Road, Lewisburg, Tennessee 37091",,,,,,,,,,,,,,,,,,,,,,-86.871369,35.4242822,Middle Tennessee.,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700633,2014-08-13 21:47:55,Lower 35 Farm Stand,"Hunkins Pond Road, Sanbornton, New Hampshire 03269",,,,,,,,,,,,,,,,,,,,,,-71.546131,43.509974,Look for the three green houses on a sharp curve.  I am located between Heritage Pancake House and Wells Road,Picnic areas with tables;,0,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700634,2014-08-21 14:36:49,Backyard Orchards,"6585 Highway 431 North, Eufaula , Alabama 36027",,,,,,,,,,,,,,,,,,,,,,-85.140352,32.073484,We are located on highway 431 north of Eufaula at mile marker 81,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700635,2014-09-16 12:33:43,A.W. Overhiser Orchards,"6405 109th Avenue, South Haven, Michigan 49090",,,,,,,,,,,,,,,,,,,,,,-86.169217,42.483804,"From I-196 take Exit 26, go 3 mi. East located on the NW corner of 109th Ave. & 64th St.",Hand washing station(s);Picnic areas with tables;,1,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700636,2014-08-13 15:15:54,Live Flowers LLC,"15677 May Avenue, Marine On St. Croix, Minnesota 55047",,,,,,,,,,,,,,,,,,,,,,-92.853277,45.1770790,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700637,2014-07-27 10:44:41,Appleseed Country Johnsons Orchards and Peaks of Otter Winery,"2122 Sheep Creek Road, Bedford, Virginia 24523",,,,,,,,,,,,,,,,,,,,,,-79.625107,37.397604,from us 460 take 680 north for 5 1/2 miles,Hand washing station(s);Flush toilets;Picnic areas without tables;Picnic areas with tables;,1,1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700638,2014-07-27 10:35:24,Justus Orchard,"187 Garren Road, Hendersonville, North Carolina 28792",,,,,,,,,,,,,,,,,,,,,,-82.380306,35.397792,,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700639,2014-09-16 13:56:18,Hope Orchards,"434 Camden Road, Hope, Maine 4847",,,,,,,,,,,,,,,,,,,,,,-69.156738,44.2636548,At the corner of Rt 105 and 235 in Hope Center.Just across the street from the Hope Town Hall and Hope General Store. 6.5 miles out Rt. 105 from Camden.,Picnic areas without tables;Picnic areas with tables;,0,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700640,2014-08-12 14:48:00,"Fireside Orchard and Gardens, Inc.","2225 Lonsdale Blvd E., Northfield, Minnesota 55057",,,,,,,,,,,,,,,,,,,,,,-93.262322,44.471100,"5 miles west of Northfield on Highway 19 (Lonsdale blvd.),  or 1 1/2 miles east of I35 on Highway 19",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700641,2014-07-26 18:07:24,Appleview Orchard,"1266 Upper City Road, Pittsfield, New Hampshire 3263",,,,,,,,,,,,,,,,,,,,,,-71.342297,43.325531,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700642,2015-04-20 15:54:15,Abbott Farms,"3275 Cold Springs Road, Baldwinsville, New York 13027",,,,,,,,,,,,,,,,,,,,,,-76.281483,43.144523,We are on Route 370 between Baldwinsville and Liverpool.,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700643,2014-08-01 07:22:11,Taylors Orchard,"12801 Taylor Orchard Road, Gentry, Arkansas 72734",,,,,,,,,,,,,,,,,,,,,,-94.512708,36.246170,"Three miles SW of Gentry. West on Highway 12 the left on Pioneer Lane, then right on SWEPCO Rd. and follow signs (Red Arrows with white letters \""Taylors\"".",Hand washing station(s);Flush toilets;Picnic areas without tables;,1,1,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700644,2014-07-27 13:37:36,Heritage Orchard LLC,"N 2963 Lakeshore Dr, Chilton, Wisconsin 53014",,,,,,,,,,,,,,,,,,,,,,-88.311825,43.995193,"5 miles south of Stockbridge, WI on Lakeshore Dr.  Ten miles west of Chilton, WI.",Hand washing station(s);Picnic areas with tables;,1,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700645,2014-09-16 12:31:31,ARGOS FARM,"1250 Lacey Road, Forked River, New Jersey 8731",,,,,,,,,,,,,,,,,,,,,,-74.235929,39.868775,We are located ONE mile west off of the Garden State Parkway Exit #74.  Argos Farm is located on the left hand side within one mile.,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700646,2014-08-15 21:01:37,Nye's Apple Barn and Farms,"3151 Niles Avenue (M63), Saint Joseph, Michigan 49085",,,,,,,,,,,,,,,,,,,,,,-86.459915,42.060280,"Directly off I-94 exit 27.  Turn right coming from East, left if coming from West.",Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700647,2014-07-26 22:50:39,Richardson Farm,"4250 Valley View Road, Emmett, Idaho 83617",,,,,,,,,,,,,,,,,,,,,,-116.67799,43.870432,"GPS Address: 4000 Bishop Road Emmett, 83617.Two miles southwest of Letha, against the south bench of the Emmett Valley.",Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700648,2015-03-23 12:28:58,Allison Family Farm LLC.,"124 Diamond Lake Lane, Crescent City, Florida 32112",,,,,,,,,,,,,,,,,,,,,,-81.577329,29.422782,From Crescent City take CR-308 west to Browns Hammock Rd. follow Browns Hammock Rd. to Diamond Lake Lane our farm is at the end of the rd.,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Pay-Pal;,0,0,1,1,0,0,0,1,,Pay-Pal,,0,0,0,0,,
700649,2014-07-27 11:13:10,Forbidden Fruits Farm,"23200 CR 1480, Cyril, Oklahoma 73029",,,,,,,,,,,,,,,,,,,,,,-98.215386,34.869930,One mile south of Cyril park to CR 1480. Turn E 2/3 mile.  CR 1480 ends at the entrance to the farm.,Hand washing station(s);Flush toilets;Picnic areas without tables;Picnic areas with tables;,1,1,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700650,2014-07-27 09:01:05,Abshier Blueberry Farm,"3960 SE 115th Street, Belleview, Florida 34420",,,,,,,,,,,,,,,,,,,,,,-82.081751,29.0533560,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700651,2014-07-27 22:36:46,Al and MLiss Grissom,"3261 Endsley Road, Brooksville, Florida 34604",,,,,,,,,,,,,,,,,,,,,,-82.387655,28.481463,"3 miles South of Brooksville, on U.S. 41, turn east onto Sr. 572 (Powell Rd.) travel East for 2 1/2 miles to Endsley Rd. & turn Right (So.) and continue 1/2 mile to Self Service Honeystand on the Right.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700652,2014-07-27 07:11:13,Blueberry Hill Farm Inc.,"1522 CR 308, Crescent City, Florida 32112",,,,,,,,,,,,,,,,,,,,,,-81.571514,29.442212,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700653,2014-07-30 19:50:41,Naylor Organics,"38918 Road 64, Dinuba, California 93618",,,,,,,,,,,,,,,,,,,,,,-119.42900,36.497327,Take Avenue 384 exit off Highway 99. Go east across railroad tracks and continue 6 miles to Road 64. Turn left and go 1/4 mile to the two tall palm trees. Enter driveway and park in designated area.,Hand washing station(s);Flush toilets;Picnic areas without tables;,1,1,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700654,2014-07-30 18:05:47,Navarino Orchard,"3655 Cherry Valley Tpk. (rt.20), Syracuse, New York 13215",,,,,,,,,,,,,,,,,,,,,,-76.236325,42.986208,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700655,2014-08-02 04:40:38,Brads Berry and Peach,"6066 South State Road 61, Monroe City, Indiana 47557",,,,,,,,,,,,,,,,,,,,,,-87.333960,38.5897750,2 miles south of Monroe City Indiana  on state road 61  watch for signs,Picnic areas with tables;,0,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700656,2014-07-26 22:31:18,Hansens Blueberry Farm,"3325 Houghton Ave, Corning, California 96021",,,,,,,,,,,,,,,,,,,,,,-122.18830,39.894708,1 MILE East of I-5 from the South Ave.exit # 630 then South on Houghton Ave 1&1/4 miles,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700657,2014-08-03 21:57:54,Stiles Farm and Nursery,"172 South Delsea Drive Route 47, Cape May Court House, New Jersey 8210",,,,,,,,,,,,,,,,,,,,,,-75.04272,39.489142,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700658,2014-10-06 17:48:58,Brigger Hill Farm,"1884 Bugby Plantation Road, Wadmalaw Island, South Carolina 29487",,,,,,,,,,,,,,,,,,,,,,-80.090394,32.7059843,Bugby Plantation Road is 1st dirt road on your right once you enter onto Wadmalaw Island. Take this dirt road for aprrox. 1/2 and upick will be on your left.,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700659,2015-04-25 12:50:51,Green River Farm Millspring,"10103 Highway 108 E, Mill Spring, North Carolina 28756",,,,,,,,,,,,,,,,,,,,,,-82.075981,35.325402,"Hwy. 108, halfway between Rutherfordton and Columbus.  Ten miles from Columbus; 8 miles from Rutherford Hospital.",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700660,2014-08-13 12:16:51,Burnside Farms,"4905 James Madison Hwy, Haymarket, Virginia 20169",,,,,,,,,,,,,,,,,,,,,,-77.636983,38.848823,"Conveniently located on RT 15, two miles north of I-66 exit 40",Picnic areas without tables;Picnic areas with tables;,0,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;We accept all major credit cards;,0,0,1,1,0,1,0,1,,We accept all major credit cards,,0,0,0,0,,
700661,2014-07-28 14:34:45,"Loving Nature Farm, Inc.","38883 Z Line Road, Clarksburg, California 95612",,,,,,,,,,,,,,,,,,,,,,-121.62174,38.373191,"Coming south on Jefferson Blvd., right on Hamilton Rd., left on Z Line Rd., go 0.4 mile to first house on the left.",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700662,2014-08-13 12:32:03,Rebman Farms Llc.,"3604 Barjar Place, Plant City, Florida 33565",,,,,,,,,,,,,,,,,,,,,,-82.208963,28.0531100,"3 miles south and east of interstate four , located in Plant City , Florida",Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700663,2015-04-11 20:06:01,Kelly's Berries,"31801 223rd Avenue Ne, Arlington, Washington 98223",,,,,,,,,,,,,,,,,,,,,,-121.92618,48.2849290,Thirteen miles east of Arlington on State Route 530 in the community of Oso.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700664,2014-07-30 15:58:02,MelRose Farm,"5586 72nd Avenue SE, Salem, Oregon 97317",,,,,,,,,,,,,,,,,,,,,,-122.91284,44.873291,1/4 mile south of Aumsville Highway,Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700665,2014-08-31 11:46:40,Meadors Blueberry Farm,"3685 Orlando Avenue, Mims, Florida 32754",,,,,,,,,,,,,,,,,,,,,,-80.85993,28.715838,"from hwy 46 and US 1 intersection  go 3.8 miles north on US 1, Orlando Ave is on the east side of Highway. Turn right and the farm is on the right before the road turns to dirt.",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
