listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc
301194,2020-08-03 14:28:33,Waterloo Rotary Farm Market,"22 Locust Street, Waterloo, New York 13165",,,,,,,,,,,,,,,,,,,,,,-76.865814,42.903737,"Parking lot behind Main Street, next to old Save-A-Lot store.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
301195,2021-01-10 12:40:08,SOCO Farmers' Market,"3315 Hyland , Costa Mesa, California 92626",,,,,,,,,,,,,,,,,,,,,,-117.92709,33.694867,"In the parking lot between SOCO and The OC Mix. Look for the large wooden \""Farmers' Market\"" structure.",Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;SNAP;Accept EBT at a central location;;,1,1,0,1,0,0,Accept EBT at a central location;,1,0,
301196,2020-08-03 14:35:03,Ovid Farmers Market,"Main Street, Ovid, New York 14521",,,,,,,,,,,,,,,,,,,,,,-76.822157,42.676729,in the park in front of The Three Bears,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,
301197,2020-08-03 14:48:34,Red Stick Farmers Market  - Seasonal Tuesdays,"7711 Goodwood Boulevard, Baton Rouge, Louisiana 70806",,,,,,,,,,,,,,,,,,,,,,-91.106845,30.442682,East Baton Rouge Main Library,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
301198,2020-08-03 17:30:06,Hickory Point UMC Produce Market,"2001 Lock B Road North, Clarksville, Tennessee 37043",,,,,,,,,,,,,,,,,,,,,,-87.248620,36.433597,Under the covered pavillion next to the Hickory Point United Methodist Church.,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301199,2020-08-04 09:15:35,Barrow County Farmers Market,"30 N. Broad St, Winder, Georgia 30680",,,,,,,,,,,,,,,,,,,,,,-83.721123,33.993074,"Downtown Winder, located behind the historic courthouse",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301200,2020-08-04 15:11:52,Kingwood Farmers Market,"2814 Town Center Circle, Kingwood, Texas 77339",,,,,,,,,,,,,,,,,,,,,,-95.184629,30.047327,Located in Town Center Park,,Community Park,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301201,2020-08-04 15:29:52,Milk Lady Derwood Fall 2020 Pickup/Delivery,"16501 Redland Road, Rockville, Maryland 20855",,,,,,,,,,,,,,,,,,,,,,-77.150329,39.126727,"This is an online pre-order-only Fall market. Pre-order from an extensive menu of market-wide selections and the vendors pick and pack your market basket for you.  No onsite sales. Online pre-ordering is open from Sunday 5am to Thursday at 1pm here:  https://app.sourcewhatsgood.com/markets?filter=derwood Get your Curbside Pickup on Saturday 9am to 11am at the main entrance of Neighborhood Church 16501 Redland Rd. Wear a mask, remain in your car and we bring your bagged order to you. We deliver to the following zip codes: 20855, 20850, 20878, 20880.",Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301202,2020-08-04 15:41:04,Milk Lady Derwood Farmers Market,"16501 Redland Road, Rockville, Maryland 20855",,,,,,,,,,,,,,,,,,,,,,-77.150144,39.126885,Get directions to Milk Lady Derwood Market on Saturdays 9am to 1pm: https://www.milkladymarkets.org/derwood-directions,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
301203,2020-08-04 16:33:39,Tamarack Junction Casino Farmers' Market,"13101 So. Virginia Street, RENO, Nevada 89511",,,,,,,,,,,,,,,,,,,,,,-119.75538,39.416292,In the Southern parking lot of Tamarack Junction Casino.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,
301204,2020-08-04 17:51:56,Port Townsend Farmers Market,"600 Block Tyler St, PORT TOWNSEND, Washington 98368",,,,,,,,,,,,,,,,,,,,,,-122.76030,48.117020,"On Tyler Street between Lawrence and Clay streets, uptown.",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
301205,2020-08-04 21:11:28,Milk Lady Shady Grove Farmers Market,"9601 Medical Center Drive, Rockville, Maryland 20850",,,,,,,,,,,,,,,,,,,,,,-77.199488,39.104422,You'll find the market in the rear Johns Hopkins Parking lot at Key West Ave & Broschart Rd,Educational institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
301206,2020-08-05 09:55:26,Somerville Mobile Farmers' Market - Council on Aging,"167 Holland Street, Somerville, Massachusetts 02144",,,,,,,,,,,,,,,,,,,,,,-71.125686,42.400980,Next to the door of the Council on Aging / SCALE,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
301207,2020-08-05 09:58:03,Somerville Mobile Farmers' Market - East Somerville Community School,"50 Cross Street, Somerville, Massachusetts 02145",,,,,,,,,,,,,,,,,,,,,,-71.087099,42.385778,Next to the entrance to the school and armchair statue,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
301208,2021-01-25 09:33:47,New Harvest Farmers' Market,"4775 New Harvest Lane, Knoxville, Tennessee 37918",,,,,,,,,,,,,,,,,,,,,,-83.883624,36.039471,In the upper parking lot at New Harvest Park,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;SNAP;Accept EBT at a central location;;,1,1,0,0,0,0,Accept EBT at a central location;,1,0,
301209,2021-01-05 15:05:39,Haymaker Farmers' Market,"1435 E Main St Kent, Ohio 44240",,,,,,,,,,,,,,,,,,,,,,-81.337712,41.155218,"United Methodist Church of Kent, Pierson Hall, in back of church",Faith-based institution;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
301210,2022-02-09 16:11:37,Waynesboro Farmers Market,"215 McElroy St., Waynesboro, Virginia 22980",,,,,,,,,,,,,,,,,,,,,,-78.885734,38.068559,Under the Pavilion at Constitution Park.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
301211,2022-02-09 16:15:49,Verona Farmers Market,"18 Gov Center Ln, Verona, Virginia 24482",,,,,,,,,,,,,,,,,,,,,,-79.010219,38.193744,Located under the veranda at the Augusta County Government Center,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
301212,2020-08-06 15:12:09,The American Legion Farmers Market,"2 S Artillery Dr, Sumter, South Carolina 29150",,,,,,,,,,,,,,,,,,,,,,-80.361114,33.919521,"2 S Artillery Drive, at the corner of S Artillery and Liberty Streets",,"Sumter American Legion Fairgrounds Sumter, SC",Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,
301215,2020-08-07 17:34:36,Etna Farmers Market,"514 N Hwy 3, Etna, California 96027",,,,,,,,,,,,,,,,,,,,,,-122.89585,41.458263,Adjacent to Dotty's on Hwy 3 going towards Callahan,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;SNAP;Accept EBT at a central location;;,1,1,0,0,0,0,Accept EBT at a central location;,1,0,
301216,2020-08-07 23:00:59,NOVA Central Farm Market,"543 Beulah Road, Vienna, Virginia 22180",,,,,,,,,,,,,,,,,,,,,,-77.264712,38.915538,Located at the Church of the Holy Comforter,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;,1,0,0,0,0,0,,0,0,
301217,2020-08-11 13:40:58,Narrowsburg Farmers' Market,"7 Erie Avenue, Narrowsburg, New York 12764",,,,,,,,,,,,,,,,,,,,,,-75.05512,41.596136,On the rear lawn of The Narrowsburg Union,,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301218,2020-08-11 14:36:54,CFFMA - River Park Farmers Market - Tuesday,"SE Corner Blackstone and Nees, Fresno , California 93720",,,,,,,,,,,,,,,,,,,,,,-119.78909,36.849308,Within parking area of walking mall,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
301219,2020-08-11 14:29:23,CFFMA - River Park Farmers Market - Saturday,"SE Corner Blackstone and Nees, Fresno, California 93720",,,,,,,,,,,,,,,,,,,,,,-119.78909,36.849327,Parking area withing walking mall,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
301220,2020-08-11 14:35:45,CFFMA - Ft Washington Farmers Market - Sunday,"NE Corner Friant and Ft Washington, Fresno , California 93730",,,,,,,,,,,,,,,,,,,,,,-119.77688,36.874654,Parking lot of River View Shopping Center,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
301221,2021-06-21 13:03:59,Andover Farmers Market,"41 Central Street, Andover, Massachusetts 01810",,,,,,,,,,,,,,,,,,,,,,-71.143138,42.653616,"We're at South Church, 41 Central St., a quick walk from downtown Andover.  There's plenty of free parking  on both Central St. & School St.",Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
301222,2020-08-12 16:53:15,Delano Neighborhood Market,"1709 W Douglas , Wichita, Kansas 67213",,,,,,,,,,,,,,,,,,,,,,-97.360349,37.683757,Corner lot of Douglas and Millwood,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301223,2020-08-13 00:58:38,Downtown Berkeley,"1947 Center St., Berkeley, California 94704",,,,,,,,,,,,,,,,,,,,,,-122.27160,37.869819,"Center Street @ M. L. King, Jr. Way",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
301225,2020-08-13 18:37:07,North Berkeley Farmers' Market,"Shattuck and Vine, Berkeley, California 94702",,,,,,,,,,,,,,,,,,,,,,-122.26907,37.880337,Between Vine and Rose Street in adjacent parking strip,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
301226,2020-08-13 18:57:25,South Berkeley Farmers' Market,"Adeline at 63rd Street, Berkeley , California 94703",,,,,,,,,,,,,,,,,,,,,,-122.27193,37.847765,Parking bay West of Adeline at 63rd Street,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
301227,2020-08-16 11:38:31,Artistlane Farmers Market,"1966 Broad Street, Augusta-Richmond County consolidated government (balance), Georgia 30904",,,,,,,,,,,,,,,,,,,,,,-82.073422,33.365531,Across the street from Family Dollar,Private business parking lot;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
301228,2020-08-17 11:27:09,Westport Rd Baptist Farmers Market,"9705 Westport Road, Louisville, Kentucky 40241",,,,,,,,,,,,,,,,,,,,,,-85.571695,38.288727,Located in the parking lot of Westport Road Baptist Church at the corner of Westport Rd and Hurstbourne Pkwy.,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301229,2020-08-17 17:15:58,Carter County Farmers Market - Grayson,"94 FAIRGROUND DR, GRAYSON, Kentucky 41143",,,,,,,,,,,,,,,,,,,,,,-82.904359,38.331557,Shed located behind Extension Office,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
301230,2020-08-17 17:19:40,Pendleton County Farmers Market,"68 Fairgrounds Road, Falmouth, Kentucky 41040",,,,,,,,,,,,,,,,,,,,,,-84.332926,38.671615,Corner of Woodson and fairgrounds road.,,County fairgrounds,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
301231,2020-08-17 17:35:19,Taylorsville Farmers Market Inc.,"751 Taylorsville Rd, Taylorsville, Kentucky 40071",,,,,,,,,,,,,,,,,,,,,,-85.344893,38.03192,In the parking lot beside Fresh Take Market,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301232,2020-08-17 17:36:51,Carter County Farmers Market - Olive Hill,"131 Jessica Lane, Olive Hill, Kentucky 41164",,,,,,,,,,,,,,,,,,,,,,-83.180887,38.297610,Save-a-Lot Parking Lot,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
301233,2020-08-17 17:37:21,Knox County Farmers' Market,"34 Bond Hill Rd, Barbourville, Kentucky 40906",,,,,,,,,,,,,,,,,,,,,,-83.867633,36.849364,"Knox County Extension Service pavilion215 Tuehaft Blvd, Barbourville, KYdirectly across from the ARH hospital",,Knox County Extension Service pavilion,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
301234,2020-08-17 18:30:06,Farmers Market on the Square,"105 Merchant Street, Columbia, Kentucky 42728",,,,,,,,,,,,,,,,,,,,,,-85.307537,37.103437,Parking lot across from Judical Center,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;,0,0,0,1,1,0,,0,0,
301235,2020-08-17 18:39:24,Farmers Market on the Square,"105 Merchant Street, Columbia, Kentucky 42728",,,,,,,,,,,,,,,,,,,,,,-85.307537,37.103437,Parking lot across from the Judical Center,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;,0,0,0,1,1,0,,0,0,
301236,2020-08-17 19:26:56,Meade County Farmers Market,"1041 Old Ekron Rd, Brandenburg , Kentucky 40108",,,,,,,,,,,,,,,,,,,,,,-86.166136,37.988637,Meade County Extension Service Pavilion,,Meade County Extension Service,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;,1,0,0,0,0,0,,0,0,
301237,2021-01-04 19:27:47,Anderson County Farmers Market,"1505 US-127 N, Lawrenceburg , Kentucky 40342",,,,,,,,,,,,,,,,,,,,,,-84.917629,38.076447,"The Old Depot, North of Lawrenceburg, KY",Local government building grounds;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;,0,0,0,0,1,0,,0,0,
301238,2020-08-18 08:42:23,Montgomery County Farmers' Market,"153 South Maysville Street, Mt. Sterling, Kentucky 40353",,,,,,,,,,,,,,,,,,,,,,-83.941302,38.054333,at the downtown Market Pavilion,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
301239,2020-08-18 09:10:39,Prospect Area Farmer's Market,"12900 W. Hwy 42, Prospect , Kentucky 40059",,,,,,,,,,,,,,,,,,,,,,-85.589960,38.371020,Parking lot of New Goshen Presbyterian Church,Faith-based institution;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301240,2020-08-18 09:07:28,middletown farmer's Market,", Middletown, Kentucky 40243",,,,,,,,,,,,,,,,,,,,,,-85.543717,38.242222,Parking lot of 1st Baptist Church of Middletown,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
301241,2020-08-18 09:16:40,Scott County Farmers' Market,"corner of North Broadway and Washington Street, Georgetown, Kentucky 40324",,,,,,,,,,,,,,,,,,,,,,-84.559554,38.211492,Georgetown City Parking Lot,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
301242,2020-08-18 09:32:27,Cadiz/Trigg County Farmers Market,"7 0 Main Street, Cadiz, KY, Kentucky 42211",,,,,,,,,,,,,,,,,,,,,,-87.835998,36.862889,"Downtown Cadiz, across from City Hall, between the Cadiz Baptist Church Annex and Renaissance Stage.",Local government building grounds;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
